plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ engine_trig_fibres engine_data_fibres engine_ctrl_fibres
38 1 8 FO -502.320 1063.390 5 6 -418.600 1015.100 -418.600 1111.700 -502.300 1160.100 -586.000 1111.700 -586.000 1015.100 -502.300 966.700 -418.600 1015.100 4 1.000 2.000 0.225 1.000 0.225 1.000 0 0 False 3 3.600 0 115.285 0 3801080 3801080 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 1 9 aOeT -586.040 1208.400 2 4 -502.300 1256.700 -669.800 1160.100 -586.000 1111.700 -502.300 1160.100 -502.300 1256.700 0.000 0.000 0.000 0.000 4 1.000 2.000 0.147 1.000 0.147 1.000 0 0 False 3 3.600 0 115.872 0 3801090 3801090 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 2 5 FMe -83.720 628.370 5 6 0.000 580.000 0.000 676.700 -83.700 725.000 -167.400 676.700 -167.400 580.000 -83.700 531.700 0.000 580.000 4 1.000 2.000 0.380 1.000 0.352 1.000 1 1 False 3 3.600 0 97.589 0 3802050 3802050 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 2 6 FO -167.440 773.380 5 6 -83.700 725.000 -83.700 821.700 -167.400 870.000 -251.200 821.700 -251.200 725.000 -167.400 676.700 -83.700 725.000 4 1.000 2.000 0.265 1.000 0.261 1.000 1 1 False 3 3.600 0 102.216 0 3802060 3802060 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 2 7 FO -251.160 918.380 5 6 -167.400 870.000 -167.400 966.700 -251.200 1015.100 -334.900 966.700 -334.900 870.000 -251.200 821.700 -167.400 870.000 4 1.000 2.000 0.239 1.000 0.238 1.000 1 0 True 3 3.600 0 105.295 0 3802070 3802070 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 2 8 FO -334.880 1063.390 5 6 -251.200 1015.100 -251.200 1111.700 -334.900 1160.100 -418.600 1111.700 -418.600 1015.100 -334.900 966.700 -251.200 1015.100 4 1.000 2.000 0.228 1.000 0.228 1.000 1 0 False 3 3.600 0 107.480 0 3802080 3802080 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 2 9 FOe -418.600 1208.400 5 6 -334.900 1160.100 -334.900 1256.700 -418.600 1305.100 -502.300 1256.700 -502.300 1160.100 -418.600 1111.700 -334.900 1160.100 4 1.000 2.000 0.223 1.000 0.222 1.000 1 0 False 3 3.600 0 109.107 0 3802090 3802090 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 3 4 aMeT 167.440 483.360 4 4 83.700 531.700 251.200 435.000 251.200 531.700 167.400 580.000 83.700 531.700 0.000 0.000 0.000 0.000 3 1.000 2.000 0.274 1.000 0.274 1.000 6 0 False 3 3.600 0 70.893 0 3803040 3803040 PP0(CE-)L38/C03_FO_2 PP0(CE-)L38/C03_FO_3 B A PP1(CE-)9_FO_1_3 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_9 DAQ_1_6 2 1 1
38 3 5 FMe 83.720 628.370 1 6 167.400 580.000 167.400 676.700 83.700 725.000 0.000 676.700 0.000 580.000 83.700 531.700 167.400 580.000 3 1.000 2.000 0.378 1.000 0.350 1.000 5 0 False 3 3.600 0 82.411 0 3803050 3803050 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 3 6 FO 0.000 773.380 1 6 83.700 725.000 83.700 821.700 0.000 870.000 -83.700 821.700 -83.700 725.000 0.000 676.700 83.700 725.000 3 1.000 2.000 0.268 1.000 0.264 1.000 4 0 False 3 3.600 0 90.000 0 3803060 3803060 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 3 7 FO -83.720 918.380 5 6 0.000 870.000 0.000 966.700 -83.700 1015.100 -167.400 966.700 -167.400 870.000 -83.700 821.700 0.000 870.000 4 1.000 2.000 0.242 1.000 0.241 1.000 2 1 False 3 3.600 0 95.209 0 3803070 3803070 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 3 8 FO -167.440 1063.390 5 6 -83.700 1015.100 -83.700 1111.700 -167.400 1160.100 -251.200 1111.700 -251.200 1015.100 -167.400 966.700 -83.700 1015.100 4 1.000 2.000 0.230 1.000 0.229 1.000 2 1 False 3 3.600 0 98.948 0 3803080 3803080 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 3 9 FO -251.160 1208.400 5 6 -167.400 1160.100 -167.400 1256.700 -251.200 1305.100 -334.900 1256.700 -334.900 1160.100 -251.200 1111.700 -167.400 1160.100 4 1.000 2.000 0.248 1.000 0.248 1.000 2 0 True 3 3.600 0 101.741 0 3803090 3803090 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 3 10 cOe -334.880 1353.410 1 3 -251.200 1305.100 -418.600 1305.100 -334.900 1256.700 -251.200 1305.100 0.000 0.000 0.000 0.000 0.000 0.000 4 0.000 0.000 0.000 0.000 0.000 0.000 1 0 False 3 3.600 0 103.898 0 3803100 3803100 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 4 1 FMe 586.040 48.340 0 6 669.800 -0.000 669.800 96.700 586.000 145.000 502.300 96.700 502.300 -0.000 586.000 -48.300 669.800 -0.000 1 1.000 2.000 0.452 1.000 0.416 1.000 13 0 False 3 3.600 0 4.715 0 3804010 3804010 PP0(CE-)L38/C01_FO_2 PP0(CE-)L38/C01_FO_3 B A PP1(CE-)3_FO_1_3 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_8 DAQ_1_5 2 1 1
38 4 2 bMe 502.320 193.340 4 5 418.600 241.700 502.300 96.700 586.000 145.000 586.000 241.700 502.300 290.000 418.600 241.700 0.000 0.000 1 1.000 2.000 0.436 1.000 0.436 1.000 12 0 False 3 3.600 0 21.051 0 3804020 3804020 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 4 3 bMe 418.600 338.350 4 5 334.900 386.700 418.600 241.700 502.300 290.000 502.300 386.700 418.600 435.000 334.900 386.700 0.000 0.000 2 1.000 2.000 0.435 1.000 0.435 1.000 8 1 False 3 3.600 0 38.948 0 3804030 3804030 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 4 4 FMe 334.880 483.360 4 6 418.600 435.000 418.600 531.700 334.900 580.000 251.200 531.700 251.200 435.000 334.900 386.700 418.600 435.000 2 1.000 2.000 0.452 1.000 0.415 1.000 7 1 False 3 3.600 0 55.285 0 3804040 3804040 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 4 5 FO 251.160 628.370 1 6 334.900 580.000 334.900 676.700 251.200 725.000 167.400 676.700 167.400 580.000 251.200 531.700 334.900 580.000 3 1.000 2.000 0.315 1.000 0.302 1.000 6 0 False 3 3.600 0 68.213 0 3804050 3804050 PP0(CE-)L38/C03_FO_2 PP0(CE-)L38/C03_FO_3 B A PP1(CE-)9_FO_1_3 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_9 DAQ_1_6 2 1 1
38 4 6 FO 167.440 773.380 1 6 251.200 725.000 251.200 821.700 167.400 870.000 83.700 821.700 83.700 725.000 167.400 676.700 251.200 725.000 3 1.000 2.000 0.264 1.000 0.260 1.000 5 0 True 3 3.600 0 77.784 0 3804060 3804060 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 4 7 FO 83.720 918.380 1 6 167.400 870.000 167.400 966.700 83.700 1015.100 0.000 966.700 0.000 870.000 83.700 821.700 167.400 870.000 3 1.000 2.000 0.241 1.000 0.240 1.000 4 0 True 3 3.600 0 84.791 0 3804070 3804070 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 4 8 FO 0.000 1063.390 1 6 83.700 1015.100 83.700 1111.700 0.000 1160.100 -83.700 1111.700 -83.700 1015.100 0.000 966.700 83.700 1015.100 3 1.000 2.000 0.231 1.000 0.230 1.000 3 0 True 3 3.600 0 90.000 0 3804080 3804080 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 4 9 FO -83.720 1208.400 1 6 0.000 1160.100 0.000 1256.700 -83.700 1305.100 -167.400 1256.700 -167.400 1160.100 -83.700 1111.700 0.000 1160.100 4 1.000 2.000 0.224 1.000 0.224 1.000 2 1 False 3 3.600 0 93.963 0 3804090 3804090 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 4 10 dOeR -167.440 1353.410 1 5 -83.700 1305.100 -83.700 1353.400 -251.200 1353.400 -251.200 1305.100 -167.400 1256.700 -83.700 1305.100 0.000 0.000 4 1.000 2.000 0.147 1.000 0.147 1.000 2 0 False 2 2.400 0 97.053 0 3804100 3804100 PP0(CE-)L38/C04_FO_1 PP0(CE-)L38/C04_FO_2 A A PP1(CE-)11_FO_2_10 PP1(CE-)11_FO_2_21 Ap Ap PPFO(CE-)X5_7 DAQ_1_5 2 1 1
38 5 1 FO 753.480 48.340 0 6 837.200 -0.000 837.200 96.700 753.500 145.000 669.800 96.700 669.800 -0.000 753.500 -48.300 837.200 -0.000 1 1.000 2.000 0.275 1.000 0.270 1.000 13 0 True 3 3.600 0 3.671 0 3805010 3805010 PP0(CE-)L38/C01_FO_2 PP0(CE-)L38/C01_FO_3 B A PP1(CE-)3_FO_1_3 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_8 DAQ_1_5 2 1 1
38 5 2 FO 669.760 193.340 0 6 753.500 145.000 753.500 241.700 669.800 290.000 586.000 241.700 586.000 145.000 669.800 96.700 753.500 145.000 1 1.000 2.000 0.304 1.000 0.293 1.000 12 0 False 3 3.600 0 16.102 0 3805020 3805020 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 5 3 FO 586.040 338.350 0 6 669.800 290.000 669.800 386.700 586.000 435.000 502.300 386.700 502.300 290.000 586.000 241.700 669.800 290.000 1 1.000 2.000 0.315 1.000 0.301 1.000 11 0 False 3 3.600 0 30.000 0 3805030 3805030 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 5 4 FO 502.320 483.360 4 6 586.000 435.000 586.000 531.700 502.300 580.000 418.600 531.700 418.600 435.000 502.300 386.700 586.000 435.000 2 1.000 2.000 0.302 1.000 0.292 1.000 8 1 False 3 3.600 0 43.898 0 3805040 3805040 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 5 5 FO 418.600 628.370 4 6 502.300 580.000 502.300 676.700 418.600 725.000 334.900 676.700 334.900 580.000 418.600 531.700 502.300 580.000 2 1.000 2.000 0.274 1.000 0.269 1.000 7 1 False 3 3.600 0 56.330 0 3805050 3805050 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 5 6 FO 334.880 773.380 1 6 418.600 725.000 418.600 821.700 334.900 870.000 251.200 821.700 251.200 725.000 334.900 676.700 418.600 725.000 3 1.000 2.000 0.252 1.000 0.250 1.000 6 0 True 3 3.600 0 66.587 0 3805060 3805060 PP0(CE-)L38/C03_FO_2 PP0(CE-)L38/C03_FO_3 B A PP1(CE-)9_FO_1_3 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_9 DAQ_1_6 2 1 1
38 5 7 FO 251.160 918.380 1 6 334.900 870.000 334.900 966.700 251.200 1015.100 167.400 966.700 167.400 870.000 251.200 821.700 334.900 870.000 3 1.000 2.000 0.239 1.000 0.238 1.000 5 1 False 3 3.600 0 74.705 0 3805070 3805070 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 5 8 FO 167.440 1063.390 1 6 251.200 1015.100 251.200 1111.700 167.400 1160.100 83.700 1111.700 83.700 1015.100 167.400 966.700 251.200 1015.100 3 1.000 2.000 0.229 1.000 0.229 1.000 4 1 False 3 3.600 0 81.052 0 3805080 3805080 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 5 9 FO 83.720 1208.400 1 6 167.400 1160.100 167.400 1256.700 83.700 1305.100 0.000 1256.700 0.000 1160.100 83.700 1111.700 167.400 1160.100 3 1.000 2.000 0.224 1.000 0.224 1.000 3 1 False 3 3.600 0 86.037 0 3805090 3805090 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 5 10 dOeL 0.000 1353.410 1 5 83.700 1305.100 83.700 1353.400 -83.700 1353.400 -83.700 1305.100 0.000 1256.700 83.700 1305.100 0.000 0.000 3 1.000 2.000 0.147 1.000 0.147 1.000 3 1 False 2 2.400 0 90.000 0 3805100 3805100 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 6 1 FO 920.920 48.340 0 6 1004.600 -0.000 1004.600 96.700 920.900 145.000 837.200 96.700 837.200 -0.000 920.900 -48.300 1004.600 -0.000 1 1.000 2.000 0.241 1.000 0.240 1.000 13 1 False 3 3.600 0 3.005 0 3806010 3806010 PP0(CE-)L38/C01_FO_2 PP0(CE-)L38/C01_FO_3 B A PP1(CE-)3_FO_1_3 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_8 DAQ_1_5 2 1 1
38 6 2 FO 837.200 193.340 0 6 920.900 145.000 920.900 241.700 837.200 290.000 753.500 241.700 753.500 145.000 837.200 96.700 920.900 145.000 1 1.000 2.000 0.249 1.000 0.247 1.000 12 0 True 3 3.600 0 13.004 0 3806020 3806020 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 6 3 FO 753.480 338.350 0 6 837.200 290.000 837.200 386.700 753.500 435.000 669.800 386.700 669.800 290.000 753.500 241.700 837.200 290.000 1 1.000 2.000 0.256 1.000 0.254 1.000 11 0 True 3 3.600 0 24.182 0 3806030 3806030 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 6 4 FO 669.760 483.360 4 6 753.500 435.000 753.500 531.700 669.800 580.000 586.000 531.700 586.000 435.000 669.800 386.700 753.500 435.000 2 1.000 2.000 0.256 1.000 0.254 1.000 9 1 False 3 3.600 0 35.818 0 3806040 3806040 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 6 5 FO 586.040 628.370 4 6 669.800 580.000 669.800 676.700 586.000 725.000 502.300 676.700 502.300 580.000 586.000 531.700 669.800 580.000 2 1.000 2.000 0.250 1.000 0.248 1.000 8 1 False 3 3.600 0 46.996 0 3806050 3806050 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 6 6 FO 502.320 773.380 4 6 586.000 725.000 586.000 821.700 502.300 870.000 418.600 821.700 418.600 725.000 502.300 676.700 586.000 725.000 2 1.000 2.000 0.241 1.000 0.240 1.000 7 0 True 3 3.600 0 56.996 0 3806060 3806060 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 6 7 FO 418.600 918.380 1 6 502.300 870.000 502.300 966.700 418.600 1015.100 334.900 966.700 334.900 870.000 418.600 821.700 502.300 870.000 3 1.000 2.000 0.234 1.000 0.234 1.000 6 1 False 3 3.600 0 65.496 0 3806070 3806070 PP0(CE-)L38/C03_FO_2 PP0(CE-)L38/C03_FO_3 B A PP1(CE-)9_FO_1_3 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_9 DAQ_1_6 2 1 1
38 6 8 FO 334.880 1063.390 1 6 418.600 1015.100 418.600 1111.700 334.900 1160.100 251.200 1111.700 251.200 1015.100 334.900 966.700 418.600 1015.100 3 1.000 2.000 0.228 1.000 0.227 1.000 5 1 False 3 3.600 0 72.520 0 3806080 3806080 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 6 9 FO 251.160 1208.400 1 6 334.900 1160.100 334.900 1256.700 251.200 1305.100 167.400 1256.700 167.400 1160.100 251.200 1111.700 334.900 1160.100 3 1.000 2.000 0.224 1.000 0.224 1.000 4 1 False 3 3.600 0 78.259 0 3806090 3806090 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 6 10 dOeL 167.440 1353.410 1 5 251.200 1305.100 251.200 1353.400 83.700 1353.400 83.700 1305.100 167.400 1256.700 251.200 1305.100 0.000 0.000 3 1.000 2.000 0.147 1.000 0.147 1.000 3 1 False 2 2.400 0 82.947 0 3806100 3806100 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 7 1 FO 1088.370 48.340 0 6 1172.100 -0.000 1172.100 96.700 1088.400 145.000 1004.600 96.700 1004.600 -0.000 1088.400 -48.300 1172.100 -0.000 1 1.000 2.000 0.229 1.000 0.229 1.000 13 1 False 3 3.600 0 2.543 0 3807010 3807010 PP0(CE-)L38/C01_FO_2 PP0(CE-)L38/C01_FO_3 B A PP1(CE-)3_FO_1_3 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_8 DAQ_1_5 2 1 1
38 7 2 FO 1004.640 193.340 0 6 1088.400 145.000 1088.400 241.700 1004.600 290.000 920.900 241.700 920.900 145.000 1004.600 96.700 1088.400 145.000 1 1.000 2.000 0.233 1.000 0.232 1.000 12 1 False 3 3.600 0 10.893 0 3807020 3807020 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 7 3 FO 920.920 338.350 0 6 1004.600 290.000 1004.600 386.700 920.900 435.000 837.200 386.700 837.200 290.000 920.900 241.700 1004.600 290.000 1 1.000 2.000 0.236 1.000 0.236 1.000 11 1 False 3 3.600 0 20.174 0 3807030 3807030 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 7 4 FO 837.200 483.360 0 6 920.900 435.000 920.900 531.700 837.200 580.000 753.500 531.700 753.500 435.000 837.200 386.700 920.900 435.000 1 1.000 2.000 0.237 1.000 0.236 1.000 10 0 True 3 3.600 0 30.000 0 3807040 3807040 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
38 7 5 FO 753.480 628.370 4 6 837.200 580.000 837.200 676.700 753.500 725.000 669.800 676.700 669.800 580.000 753.500 531.700 837.200 580.000 2 1.000 2.000 0.237 1.000 0.236 1.000 9 1 False 3 3.600 0 39.827 0 3807050 3807050 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 7 6 FO 669.760 773.380 4 6 753.500 725.000 753.500 821.700 669.800 870.000 586.000 821.700 586.000 725.000 669.800 676.700 753.500 725.000 2 1.000 2.000 0.233 1.000 0.232 1.000 8 0 True 3 3.600 0 49.107 0 3807060 3807060 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 7 7 FO 586.040 918.380 4 6 669.800 870.000 669.800 966.700 586.000 1015.100 502.300 966.700 502.300 870.000 586.000 821.700 669.800 870.000 2 1.000 2.000 0.228 1.000 0.228 1.000 7 0 False 3 3.600 0 57.457 0 3807070 3807070 PP0(CE-)L38/C02_FO_1 PP0(CE-)L38/C02_FO_2 A A PP1(CE-)5_FO_2_10 PP1(CE-)5_FO_2_21 Ap Ap PPFO(CE-)X5_4 DAQ_1_3 2 1 1
38 7 8 FO 502.320 1063.390 1 6 586.000 1015.100 586.000 1111.700 502.300 1160.100 418.600 1111.700 418.600 1015.100 502.300 966.700 586.000 1015.100 3 1.000 2.000 0.226 1.000 0.226 1.000 6 1 False 3 3.600 0 64.715 0 3807080 3807080 PP0(CE-)L38/C03_FO_2 PP0(CE-)L38/C03_FO_3 B A PP1(CE-)9_FO_1_3 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_9 DAQ_1_6 2 1 1
38 7 9 FOe 418.600 1208.400 1 6 502.300 1160.100 502.300 1256.700 418.600 1305.100 334.900 1256.700 334.900 1160.100 418.600 1111.700 502.300 1160.100 3 1.000 2.000 0.247 1.000 0.247 1.000 5 1 False 3 3.600 0 70.893 0 3807090 3807090 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 7 10 cOe 334.880 1353.410 1 3 418.600 1305.100 251.200 1305.100 334.900 1256.700 418.600 1305.100 0.000 0.000 0.000 0.000 0.000 0.000 3 0.000 0.000 0.000 0.000 0.000 0.000 4 1 False 3 3.600 0 76.102 0 3807100 3807100 PP0(CE-)L38/C03_FO_1 PP0(CE-)L38/C03_FO_3 A A PP1(CE-)9_FO_1_9 PP1(CE-)9_FO_1_19 Ap Ap PPFO(CE-)X5_17 DAQ_2_4 2 1 1
38 8 1 FOe 1255.810 48.340 0 6 1339.500 -0.000 1339.500 96.700 1255.800 145.000 1172.100 96.700 1172.100 -0.000 1255.800 -48.300 1339.500 -0.000 1 1.000 2.000 0.223 1.000 0.223 1.000 13 1 False 3 3.600 0 2.204 0 3808010 3808010 PP0(CE-)L38/C01_FO_2 PP0(CE-)L38/C01_FO_3 B A PP1(CE-)3_FO_1_3 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_8 DAQ_1_5 2 1 1
38 8 2 FO 1172.090 193.340 0 6 1255.800 145.000 1255.800 241.700 1172.100 290.000 1088.400 241.700 1088.400 145.000 1172.100 96.700 1255.800 145.000 1 1.000 2.000 0.225 1.000 0.225 1.000 12 1 False 3 3.600 0 9.367 0 3808020 3808020 PP0(CE-)L38/C01_FO_1 PP0(CE-)L38/C01_FO_3 A A PP1(CE-)3_FO_1_9 PP1(CE-)3_FO_1_19 Ap Ap PPFO(CE-)X5_16 DAQ_2_3 2 1 1
